experiment_id,model,provenance,task_id,kind,repeat,latency_s,client_peak_rss_mb,client_cpu_s,answer,error,trace,input_tokens,output_tokens,schema_valid,numeric_correct,decision_correct,correct,expected
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-exact,demo,GA_42_0005,position,1,3.8800000766059384e-05,101.84375,0.0,"{""value"": 0.17811583309745344, ""passed"": true, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""distance\"", \""args\"": {\""a\"": [10, 20, 30], \""b\"": [10.027, 19.8323, 30.0536]}}"", ""tool_ok"": true, ""feedback"": {""result"": 0.17811583309745344}}, {""step"": 1, ""response"": ""{\""value\"": 0.17811583309745344, \""passed\"": true, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,True,True,"{""value"": 0.17811583309745344, ""passed"": true, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-exact,demo,GA_42_0021,position,2,3.710000237333588e-05,101.84375,0.0,"{""value"": 0.36431715578600077, ""passed"": false, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""distance\"", \""args\"": {\""a\"": [10, 20, 30], \""b\"": [9.9407, 19.7397, 30.2479]}}"", ""tool_ok"": true, ""feedback"": {""result"": 0.36431715578600077}}, {""step"": 1, ""response"": ""{\""value\"": 0.36431715578600077, \""passed\"": false, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,True,True,"{""value"": 0.36431715578600077, ""passed"": false, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-exact,demo,GA_42_0020,dimension,1,3.2800002372823656e-05,101.84765625,0.0,"{""value"": 0.4504999999999999, ""passed"": false, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""subtract\"", \""args\"": {\""a\"": 10.4505, \""b\"": 10}}"", ""tool_ok"": true, ""feedback"": {""result"": 0.4504999999999999}}, {""step"": 1, ""response"": ""{\""value\"": 0.4504999999999999, \""passed\"": false, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,True,True,"{""value"": 0.4504999999999999, ""passed"": false, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-exact,demo,GA_42_0023,clearance,2,3.35000004270114e-05,101.8515625,0.0,"{""value"": 0.1775000000000002, ""passed"": true, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""subtract\"", \""args\"": {\""a\"": 10.1835, \""b\"": 10.006}}"", ""tool_ok"": true, ""feedback"": {""result"": 0.1775000000000002}}, {""step"": 1, ""response"": ""{\""value\"": 0.1775000000000002, \""passed\"": true, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,True,True,"{""value"": 0.1775000000000002, ""passed"": true, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-exact,demo,GA_42_0021,position,0,3.590000051190145e-05,101.8515625,0.0,"{""value"": 0.36431715578600077, ""passed"": false, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""distance\"", \""args\"": {\""a\"": [10, 20, 30], \""b\"": [9.9407, 19.7397, 30.2479]}}"", ""tool_ok"": true, ""feedback"": {""result"": 0.36431715578600077}}, {""step"": 1, ""response"": ""{\""value\"": 0.36431715578600077, \""passed\"": false, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,True,True,"{""value"": 0.36431715578600077, ""passed"": false, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-imperfect,demo,GA_42_0012,dimension,2,3.229999856557697e-05,101.8515625,0.0,"{""value"": 0.28640000000000043, ""passed"": true, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""subtract\"", \""args\"": {\""a\"": 10.2864, \""b\"": 10}}"", ""tool_ok"": true, ""feedback"": {""result"": 0.28640000000000043}}, {""step"": 1, ""response"": ""{\""value\"": 0.28640000000000043, \""passed\"": true, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,True,True,"{""value"": 0.28640000000000043, ""passed"": true, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-imperfect,demo,GA_42_0017,position,0,3.8300000596791506e-05,101.85546875,0.0,"{""value"": 0.27043130366139095, ""passed"": true, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""distance\"", \""args\"": {\""a\"": [10, 20, 30], \""b\"": [9.7428, 20.081, 30.0205]}}"", ""tool_ok"": true, ""feedback"": {""result"": 0.27043130366139095}}, {""step"": 1, ""response"": ""{\""value\"": 0.27043130366139095, \""passed\"": true, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,True,True,"{""value"": 0.27043130366139095, ""passed"": true, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-exact,demo,GA_42_0012,dimension,0,3.110000034212135e-05,101.859375,0.0,"{""value"": 0.28640000000000043, ""passed"": true, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""subtract\"", \""args\"": {\""a\"": 10.2864, \""b\"": 10}}"", ""tool_ok"": true, ""feedback"": {""result"": 0.28640000000000043}}, {""step"": 1, ""response"": ""{\""value\"": 0.28640000000000043, \""passed\"": true, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,True,True,"{""value"": 0.28640000000000043, ""passed"": true, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-imperfect,demo,GA_42_0013,position,2,4.0400002035312355e-05,101.86328125,0.0,"{""value"": 0.3477641298351507, ""passed"": true, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""distance\"", \""args\"": {\""a\"": [10, 20, 30], \""b\"": [10.0968, 20.1638, 30.2911]}}"", ""tool_ok"": true, ""feedback"": {""result"": 0.3477641298351507}}, {""step"": 1, ""response"": ""{\""value\"": 0.3477641298351507, \""passed\"": true, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,False,False,"{""value"": 0.3477641298351507, ""passed"": false, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-exact,demo,GA_42_0001,position,1,3.780000042752363e-05,101.8671875,0.0,"{""value"": 0.35652145797973994, ""passed"": false, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""distance\"", \""args\"": {\""a\"": [10, 20, 30], \""b\"": [9.8469, 19.7837, 29.7615]}}"", ""tool_ok"": true, ""feedback"": {""result"": 0.35652145797973994}}, {""step"": 1, ""response"": ""{\""value\"": 0.35652145797973994, \""passed\"": false, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,True,True,"{""value"": 0.35652145797973994, ""passed"": false, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-imperfect,demo,GA_42_0019,clearance,1,3.2100000680657104e-05,101.8671875,0.0,"{""value"": 0.058099999999999596, ""passed"": true, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""subtract\"", \""args\"": {\""a\"": 10.0878, \""b\"": 10.0297}}"", ""tool_ok"": true, ""feedback"": {""result"": 0.058099999999999596}}, {""step"": 1, ""response"": ""{\""value\"": 0.058099999999999596, \""passed\"": true, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,True,True,"{""value"": 0.058099999999999596, ""passed"": true, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-exact,demo,GA_42_0008,dimension,1,3.229999856557697e-05,101.8671875,0.0,"{""value"": 0.5645999999999987, ""passed"": false, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""subtract\"", \""args\"": {\""a\"": 24.4354, \""b\"": 25}}"", ""tool_ok"": true, ""feedback"": {""result"": -0.5645999999999987}}, {""step"": 1, ""response"": ""{\""value\"": 0.5645999999999987, \""passed\"": false, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,True,True,"{""value"": 0.5645999999999987, ""passed"": false, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-imperfect,demo,GA_42_0016,dimension,2,3.099999958067201e-05,101.8671875,0.0,"{""value"": 0.6113, ""passed"": true, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""subtract\"", \""args\"": {\""a\"": 50.6113, \""b\"": 50}}"", ""tool_ok"": true, ""feedback"": {""result"": 0.6113}}, {""step"": 1, ""response"": ""{\""value\"": 0.6113, \""passed\"": true, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,False,False,"{""value"": 0.6113, ""passed"": false, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-exact,demo,GA_42_0000,dimension,2,3.380000271135941e-05,101.8671875,0.0,"{""value"": 0.6649999999999991, ""passed"": false, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""subtract\"", \""args\"": {\""a\"": 9.335, \""b\"": 10}}"", ""tool_ok"": true, ""feedback"": {""result"": -0.6649999999999991}}, {""step"": 1, ""response"": ""{\""value\"": 0.6649999999999991, \""passed\"": false, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,True,True,"{""value"": 0.6649999999999991, ""passed"": false, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-imperfect,demo,GA_42_0019,clearance,2,3.520000245771371e-05,101.87109375,0.0,"{""value"": 0.058099999999999596, ""passed"": false, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""subtract\"", \""args\"": {\""a\"": 10.0878, \""b\"": 10.0297}}"", ""tool_ok"": true, ""feedback"": {""result"": 0.058099999999999596}}, {""step"": 1, ""response"": ""{\""value\"": 0.058099999999999596, \""passed\"": false, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,False,False,"{""value"": 0.058099999999999596, ""passed"": true, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-exact,demo,GA_42_0001,position,0,3.7900001188972965e-05,101.875,0.0,"{""value"": 0.35652145797973994, ""passed"": false, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""distance\"", \""args\"": {\""a\"": [10, 20, 30], \""b\"": [9.8469, 19.7837, 29.7615]}}"", ""tool_ok"": true, ""feedback"": {""result"": 0.35652145797973994}}, {""step"": 1, ""response"": ""{\""value\"": 0.35652145797973994, \""passed\"": false, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,True,True,"{""value"": 0.35652145797973994, ""passed"": false, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-exact,demo,GA_42_0017,position,1,3.859999924316071e-05,101.87890625,0.0,"{""value"": 0.27043130366139095, ""passed"": true, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""distance\"", \""args\"": {\""a\"": [10, 20, 30], \""b\"": [9.7428, 20.081, 30.0205]}}"", ""tool_ok"": true, ""feedback"": {""result"": 0.27043130366139095}}, {""step"": 1, ""response"": ""{\""value\"": 0.27043130366139095, \""passed\"": true, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,True,True,"{""value"": 0.27043130366139095, ""passed"": true, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-exact,demo,GA_42_0016,dimension,1,3.119999746559188e-05,101.8828125,0.0,"{""value"": 0.6113, ""passed"": false, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""subtract\"", \""args\"": {\""a\"": 50.6113, \""b\"": 50}}"", ""tool_ok"": true, ""feedback"": {""result"": 0.6113}}, {""step"": 1, ""response"": ""{\""value\"": 0.6113, \""passed\"": false, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,True,True,"{""value"": 0.6113, ""passed"": false, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-imperfect,demo,GA_42_0005,position,1,3.7599998904624954e-05,101.88671875,0.0,"{""value"": 0.17811583309745344, ""passed"": false, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""distance\"", \""args\"": {\""a\"": [10, 20, 30], \""b\"": [10.027, 19.8323, 30.0536]}}"", ""tool_ok"": true, ""feedback"": {""result"": 0.17811583309745344}}, {""step"": 1, ""response"": ""{\""value\"": 0.17811583309745344, \""passed\"": false, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,False,False,"{""value"": 0.17811583309745344, ""passed"": true, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-imperfect,demo,GA_42_0010,stack,2,3.6799996451009065e-05,101.88671875,0.0,"{""value"": 0.2386, ""passed"": false, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""sum_abs\"", \""args\"": {\""values\"": [0.0275, 0.1391, 0.021, 0.051]}}"", ""tool_ok"": true, ""feedback"": {""result"": 0.2386}}, {""step"": 1, ""response"": ""{\""value\"": 0.2386, \""passed\"": false, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,False,False,"{""value"": 0.2386, ""passed"": true, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-exact,demo,GA_42_0004,dimension,2,3.1200001103570685e-05,101.890625,0.0,"{""value"": 0.30240000000000045, ""passed"": true, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""subtract\"", \""args\"": {\""a\"": 10.3024, \""b\"": 10}}"", ""tool_ok"": true, ""feedback"": {""result"": 0.30240000000000045}}, {""step"": 1, ""response"": ""{\""value\"": 0.30240000000000045, \""passed\"": true, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,True,True,"{""value"": 0.30240000000000045, ""passed"": true, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-imperfect,demo,GA_42_0017,position,2,3.809999907389283e-05,101.89453125,0.0,"{""value"": 0.27043130366139095, ""passed"": true, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""distance\"", \""args\"": {\""a\"": [10, 20, 30], \""b\"": [9.7428, 20.081, 30.0205]}}"", ""tool_ok"": true, ""feedback"": {""result"": 0.27043130366139095}}, {""step"": 1, ""response"": ""{\""value\"": 0.27043130366139095, \""passed\"": true, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,True,True,"{""value"": 0.27043130366139095, ""passed"": true, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-imperfect,demo,GA_42_0008,dimension,2,3.430000288062729e-05,101.8984375,0.0,"{""value"": 0.5645999999999987, ""passed"": false, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""subtract\"", \""args\"": {\""a\"": 24.4354, \""b\"": 25}}"", ""tool_ok"": true, ""feedback"": {""result"": -0.5645999999999987}}, {""step"": 1, ""response"": ""{\""value\"": 0.5645999999999987, \""passed\"": false, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,True,True,"{""value"": 0.5645999999999987, ""passed"": false, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-exact,demo,GA_42_0013,position,1,3.6699999327538535e-05,101.8984375,0.0,"{""value"": 0.3477641298351507, ""passed"": false, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""distance\"", \""args\"": {\""a\"": [10, 20, 30], \""b\"": [10.0968, 20.1638, 30.2911]}}"", ""tool_ok"": true, ""feedback"": {""result"": 0.3477641298351507}}, {""step"": 1, ""response"": ""{\""value\"": 0.3477641298351507, \""passed\"": false, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,True,True,"{""value"": 0.3477641298351507, ""passed"": false, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-exact,demo,GA_42_0005,position,2,3.520000245771371e-05,101.8984375,0.0,"{""value"": 0.17811583309745344, ""passed"": true, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""distance\"", \""args\"": {\""a\"": [10, 20, 30], \""b\"": [10.027, 19.8323, 30.0536]}}"", ""tool_ok"": true, ""feedback"": {""result"": 0.17811583309745344}}, {""step"": 1, ""response"": ""{\""value\"": 0.17811583309745344, \""passed\"": true, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,True,True,"{""value"": 0.17811583309745344, ""passed"": true, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-imperfect,demo,GA_42_0003,clearance,1,3.300000025774352e-05,101.8984375,0.0,"{""value"": -0.04770000000000074, ""passed"": false, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""subtract\"", \""args\"": {\""a\"": 10.0931, \""b\"": 10.1408}}"", ""tool_ok"": true, ""feedback"": {""result"": -0.04770000000000074}}, {""step"": 1, ""response"": ""{\""value\"": -0.04770000000000074, \""passed\"": false, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,True,True,"{""value"": -0.04770000000000074, ""passed"": false, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-imperfect,demo,GA_42_0001,position,1,3.729999662027694e-05,101.90234375,0.0,"{""value"": 0.35652145797973994, ""passed"": false, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""distance\"", \""args\"": {\""a\"": [10, 20, 30], \""b\"": [9.8469, 19.7837, 29.7615]}}"", ""tool_ok"": true, ""feedback"": {""result"": 0.35652145797973994}}, {""step"": 1, ""response"": ""{\""value\"": 0.35652145797973994, \""passed\"": false, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,True,True,"{""value"": 0.35652145797973994, ""passed"": false, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-imperfect,demo,GA_42_0011,clearance,0,3.3399999665562063e-05,101.90625,0.0,"{""value"": 0.002700000000000813, ""passed"": false, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""subtract\"", \""args\"": {\""a\"": 10.2474, \""b\"": 10.2447}}"", ""tool_ok"": true, ""feedback"": {""result"": 0.002700000000000813}}, {""step"": 1, ""response"": ""{\""value\"": 0.002700000000000813, \""passed\"": false, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,True,True,"{""value"": 0.002700000000000813, ""passed"": false, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-exact,demo,GA_42_0010,stack,1,3.479999941191636e-05,101.91015625,0.0,"{""value"": 0.2386, ""passed"": true, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""sum_abs\"", \""args\"": {\""values\"": [0.0275, 0.1391, 0.021, 0.051]}}"", ""tool_ok"": true, ""feedback"": {""result"": 0.2386}}, {""step"": 1, ""response"": ""{\""value\"": 0.2386, \""passed\"": true, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,True,True,"{""value"": 0.2386, ""passed"": true, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-exact,demo,GA_42_0007,clearance,0,3.18000020342879e-05,101.9140625,0.0,"{""value"": 0.34830000000000005, ""passed"": true, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""subtract\"", \""args\"": {\""a\"": 10.3829, \""b\"": 10.0346}}"", ""tool_ok"": true, ""feedback"": {""result"": 0.34830000000000005}}, {""step"": 1, ""response"": ""{\""value\"": 0.34830000000000005, \""passed\"": true, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,True,True,"{""value"": 0.34830000000000005, ""passed"": true, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-exact,demo,GA_42_0003,clearance,0,3.389999983482994e-05,101.9140625,0.0,"{""value"": -0.04770000000000074, ""passed"": false, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""subtract\"", \""args\"": {\""a\"": 10.0931, \""b\"": 10.1408}}"", ""tool_ok"": true, ""feedback"": {""result"": -0.04770000000000074}}, {""step"": 1, ""response"": ""{\""value\"": -0.04770000000000074, \""passed\"": false, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,True,True,"{""value"": -0.04770000000000074, ""passed"": false, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-exact,demo,GA_42_0011,clearance,1,3.260000084992498e-05,101.9140625,0.0,"{""value"": 0.002700000000000813, ""passed"": false, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""subtract\"", \""args\"": {\""a\"": 10.2474, \""b\"": 10.2447}}"", ""tool_ok"": true, ""feedback"": {""result"": 0.002700000000000813}}, {""step"": 1, ""response"": ""{\""value\"": 0.002700000000000813, \""passed\"": false, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,True,True,"{""value"": 0.002700000000000813, ""passed"": false, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-imperfect,demo,GA_42_0021,position,2,3.640000068116933e-05,101.9140625,0.0,"{""value"": 0.36431715578600077, ""passed"": false, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""distance\"", \""args\"": {\""a\"": [10, 20, 30], \""b\"": [9.9407, 19.7397, 30.2479]}}"", ""tool_ok"": true, ""feedback"": {""result"": 0.36431715578600077}}, {""step"": 1, ""response"": ""{\""value\"": 0.36431715578600077, \""passed\"": false, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,True,True,"{""value"": 0.36431715578600077, ""passed"": false, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-imperfect,demo,GA_42_0009,position,0,3.68999972124584e-05,101.9140625,0.0,"{""value"": 0.23837820789661085, ""passed"": true, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""distance\"", \""args\"": {\""a\"": [10, 20, 30], \""b\"": [10.0622, 20.1843, 30.1378]}}"", ""tool_ok"": true, ""feedback"": {""result"": 0.23837820789661085}}, {""step"": 1, ""response"": ""{\""value\"": 0.23837820789661085, \""passed\"": true, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,False,False,"{""value"": 0.23837820789661085, ""passed"": false, ""unit"": ""mm""}"
d8657fd1-d118-40de-98c1-7c2f2fc605a2,demo-exact,demo,GA_42_0015,clearance,2,3.199999991920777e-05,101.91796875,0.0,"{""value"": 0.164299999999999, ""passed"": true, ""unit"": ""mm"", ""explanation"": ""Scripted demo using an allowlisted arithmetic tool.""}",,"[{""step"": 0, ""response"": ""{\""tool\"": \""subtract\"", \""args\"": {\""a\"": 10.1481, \""b\"": 9.9838}}"", ""tool_ok"": true, ""feedback"": {""result"": 0.164299999999999}}, {""step"": 1, ""response"": ""{\""value\"": 0.164299999999999, \""passed\"": true, \""unit\"": \""mm\"", \""explanation\"": \""Scripted demo using an allowlisted arithmetic tool.\""}""}]",,,True,True,True,True,"{""value"": 0.164299999999999, ""passed"": true, ""unit"": ""mm""}"
